condition_id,partition,stage,stratum,parameters_json,phase_deg,snr_db,position_quantile,seed_namespace,noise_realizations,outcomes_generated
CON-SEA-FLICKER-085,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0304935359954834,""modulation_frequency_hz"":5.373498030198398}",22.5,35,0.14655842102408906,381666304,100,False
CON-SEA-FLICKER-086,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0754935359954834,""modulation_frequency_hz"":13.54016469686506}",67.5,35,0.20538195043585375,3373964396,100,False
CON-SEA-FLICKER-087,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.052993535995483405,""modulation_frequency_hz"":21.706831363531727}",112.5,35,0.26420547984761844,3841023212,100,False
CON-SEA-FLICKER-088,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.09799353599548341,""modulation_frequency_hz"":8.09572025242062}",157.5,35,0.32302900925938316,16776318,100,False
CON-SEA-FLICKER-089,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.012212285995483399,""modulation_frequency_hz"":16.262386919087284}",22.5,25,0.3818525386711478,3602473948,100,False
CON-SEA-FLICKER-090,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.057212285995483406,""modulation_frequency_hz"":24.429053585753948}",67.5,25,0.44067606808291254,629462547,100,False
CON-SEA-FLICKER-091,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0347122859954834,""modulation_frequency_hz"":1.1389301289638296}",112.5,25,0.49949959749467726,4280884193,100,False
CON-SEA-FLICKER-092,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0797122859954834,""modulation_frequency_hz"":9.305596795630496}",157.5,25,0.5583231269064419,2530704060,100,False
CON-SEA-FLICKER-093,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0234622859954834,""modulation_frequency_hz"":17.47226346229716}",22.5,35,0.6171466563182066,1877165794,100,False
CON-SEA-FLICKER-094,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0684622859954834,""modulation_frequency_hz"":3.8611523511860524}",67.5,35,0.6759701857299714,1071913613,100,False
CON-SEA-FLICKER-095,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0459622859954834,""modulation_frequency_hz"":12.027819017852718}",112.5,35,0.734793715141736,1294309374,100,False
CON-SEA-FLICKER-096,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.09096228599548341,""modulation_frequency_hz"":20.194485684519382}",157.5,35,0.7936172445535007,3015116135,100,False
CON-SEA-FLICKER-097,confirmation,sealed_confirmation,flicker,"{""modulation_depth"":0.0178372859954834,""modulation_frequency_hz"":6.583374573408275}",22.5,25,0.8524407739652654,1523630725,100,False
CON-SEA-NOTCHING-001,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.34948081970214845,""width_ms"":0.40289477100938775}",22.5,25,0.5693143746165987,1991233355,100,False
CON-SEA-NOTCHING-002,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.24948081970214844,""width_ms"":0.7028947710093877}",67.5,25,0.6281379040283634,3876443177,100,False
CON-SEA-NOTCHING-003,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4494808197021485,""width_ms"":0.2028947710093877}",112.5,25,0.6869614334401282,2614421505,100,False
CON-SEA-NOTCHING-004,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.19948081970214845,""width_ms"":0.5028947710093877}",157.5,25,0.7457849628518928,683527902,100,False
CON-SEA-NOTCHING-005,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.39948081970214844,""width_ms"":0.8028947710093877}",22.5,35,0.8046084922636575,3266058148,100,False
CON-SEA-NOTCHING-006,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.29948081970214846,""width_ms"":0.30289477100938766}",67.5,35,0.8634320216754222,3962320868,100,False
CON-SEA-NOTCHING-007,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4994808197021484,""width_ms"":0.6028947710093877}",112.5,35,0.9222555510871869,3360313263,100,False
CON-SEA-NOTCHING-008,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.10065269470214844,""width_ms"":0.9028947710093876}",157.5,35,0.9810790804989517,3808288294,100,False
CON-SEA-NOTCHING-009,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.30065269470214845,""width_ms"":0.13622810434272103}",22.5,25,0.04336281752317311,1684352859,100,False
CON-SEA-NOTCHING-010,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.20065269470214844,""width_ms"":0.4362281043427211}",67.5,25,0.10218634693493782,1521600967,100,False
CON-SEA-NOTCHING-011,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4006526947021485,""width_ms"":0.736228104342721}",112.5,25,0.16100987634670252,1897924102,100,False
CON-SEA-NOTCHING-012,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.15065269470214845,""width_ms"":0.236228104342721}",157.5,25,0.21983340575846722,4181702669,100,False
CON-SEA-NOTCHING-013,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.35065269470214844,""width_ms"":0.5362281043427211}",22.5,35,0.27865693517023193,397523966,100,False
CON-SEA-NOTCHING-014,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.25065269470214846,""width_ms"":0.8362281043427209}",67.5,35,0.33748046458199665,2720335555,100,False
CON-SEA-NOTCHING-015,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4506526947021484,""width_ms"":0.33622810434272105}",112.5,35,0.39630399399376126,415678764,100,False
CON-SEA-NOTCHING-016,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.12565269470214846,""width_ms"":0.636228104342721}",157.5,35,0.455127523405526,1183812183,100,False
CON-SEA-NOTCHING-017,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3256526947021484,""width_ms"":0.936228104342721}",22.5,25,0.5139510528172907,2511525932,100,False
CON-SEA-NOTCHING-018,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.22565269470214844,""width_ms"":0.16956143767605436}",67.5,25,0.5727745822290554,1123332766,100,False
CON-SEA-NOTCHING-019,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4256526947021485,""width_ms"":0.4695614376760544}",112.5,25,0.6315981116408201,2305965434,100,False
CON-SEA-NOTCHING-020,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.17565269470214845,""width_ms"":0.7695614376760543}",157.5,25,0.6904216410525849,3820036057,100,False
CON-SEA-NOTCHING-021,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.37565269470214846,""width_ms"":0.26956143767605434}",22.5,35,0.7492451704643495,1157763735,100,False
CON-SEA-NOTCHING-022,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.2756526947021485,""width_ms"":0.5695614376760544}",67.5,35,0.8080686998761142,248667896,100,False
CON-SEA-NOTCHING-023,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.47565269470214844,""width_ms"":0.8695614376760543}",112.5,35,0.8668922292878789,3022975269,100,False
CON-SEA-NOTCHING-024,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.11315269470214845,""width_ms"":0.3695614376760544}",157.5,35,0.9257157586996436,2381831361,100,False
CON-SEA-NOTCHING-025,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.31315269470214846,""width_ms"":0.6695614376760544}",22.5,25,0.9845392881114083,3135176990,100,False
CON-SEA-NOTCHING-026,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.21315269470214845,""width_ms"":0.9695614376760543}",67.5,25,0.04682302513562985,284150123,100,False
CON-SEA-NOTCHING-027,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.41315269470214844,""width_ms"":0.11400588212049881}",112.5,25,0.10564655454739458,2688253565,100,False
CON-SEA-NOTCHING-028,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.16315269470214844,""width_ms"":0.4140058821204988}",157.5,25,0.16447008395915927,4184829552,100,False
CON-SEA-NOTCHING-029,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3631526947021485,""width_ms"":0.7140058821204988}",22.5,35,0.22329361337092396,4194269084,100,False
CON-SEA-NOTCHING-030,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.2631526947021484,""width_ms"":0.2140058821204988}",67.5,35,0.2821171427826887,1834242419,100,False
CON-SEA-NOTCHING-031,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4631526947021485,""width_ms"":0.5140058821204988}",112.5,35,0.3409406721944534,858100449,100,False
CON-SEA-NOTCHING-032,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.13815269470214844,""width_ms"":0.8140058821204987}",157.5,35,0.39976420160621806,1730606423,100,False
CON-SEA-NOTCHING-033,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3381526947021485,""width_ms"":0.3140058821204988}",22.5,25,0.4585877310179828,891135993,100,False
CON-SEA-NOTCHING-034,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.23815269470214845,""width_ms"":0.6140058821204989}",67.5,25,0.5174112604297475,472297673,100,False
CON-SEA-NOTCHING-035,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.43815269470214846,""width_ms"":0.9140058821204988}",112.5,25,0.5762347898415122,1352162759,100,False
CON-SEA-NOTCHING-036,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.18815269470214846,""width_ms"":0.14733921545383213}",157.5,25,0.6350583192532769,2006194368,100,False
CON-SEA-NOTCHING-037,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3881526947021484,""width_ms"":0.44733921545383215}",22.5,35,0.6938818486650417,152944313,100,False
CON-SEA-NOTCHING-038,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.28815269470214844,""width_ms"":0.7473392154538322}",67.5,35,0.7527053780768063,4078784237,100,False
CON-SEA-NOTCHING-039,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4881526947021485,""width_ms"":0.24733921545383214}",112.5,35,0.811528907488571,1687227560,100,False
CON-SEA-NOTCHING-040,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.10690269470214844,""width_ms"":0.5473392154538321}",157.5,35,0.8703524369003357,1931368443,100,False
CON-SEA-NOTCHING-041,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3069026947021485,""width_ms"":0.8473392154538321}",22.5,25,0.9291759663121004,127038917,100,False
CON-SEA-NOTCHING-042,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.20690269470214845,""width_ms"":0.3473392154538322}",67.5,25,0.9879994957238651,3795488281,100,False
CON-SEA-NOTCHING-043,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.40690269470214846,""width_ms"":0.6473392154538322}",112.5,25,0.0502832327480866,3439940964,100,False
CON-SEA-NOTCHING-044,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.15690269470214846,""width_ms"":0.9473392154538322}",157.5,25,0.10910676215985132,1821309618,100,False
CON-SEA-NOTCHING-045,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3569026947021484,""width_ms"":0.18067254878716543}",22.5,35,0.167930291571616,2514737224,100,False
CON-SEA-NOTCHING-046,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.25690269470214844,""width_ms"":0.4806725487871655}",67.5,35,0.2267538209833807,116592153,100,False
CON-SEA-NOTCHING-047,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4569026947021485,""width_ms"":0.7806725487871655}",112.5,35,0.2855773503951454,978045112,100,False
CON-SEA-NOTCHING-048,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.13190269470214844,""width_ms"":0.28067254878716547}",157.5,35,0.34440087980691014,727767968,100,False
CON-SEA-NOTCHING-049,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.33190269470214845,""width_ms"":0.5806725487871655}",22.5,25,0.4032244092186748,1659226725,100,False
CON-SEA-NOTCHING-050,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.23190269470214844,""width_ms"":0.8806725487871654}",67.5,25,0.4620479386304395,2960673199,100,False
CON-SEA-NOTCHING-051,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4319026947021485,""width_ms"":0.3806725487871655}",112.5,25,0.5208714680422042,3904910346,100,False
CON-SEA-NOTCHING-052,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.18190269470214845,""width_ms"":0.6806725487871654}",157.5,25,0.5796949974539689,804033314,100,False
CON-SEA-NOTCHING-053,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.38190269470214844,""width_ms"":0.9806725487871654}",22.5,35,0.6385185268657336,2371865979,100,False
CON-SEA-NOTCHING-054,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.28190269470214846,""width_ms"":0.1251169932316099}",67.5,35,0.6973420562774983,710832441,100,False
CON-SEA-NOTCHING-055,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4819026947021484,""width_ms"":0.4251169932316099}",112.5,35,0.756165585689263,3489615531,100,False
CON-SEA-NOTCHING-056,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.11940269470214844,""width_ms"":0.7251169932316099}",157.5,35,0.8149891151010277,3758403665,100,False
CON-SEA-NOTCHING-057,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.31940269470214844,""width_ms"":0.2251169932316099}",22.5,25,0.8738126445127924,36394386,100,False
CON-SEA-NOTCHING-058,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.21940269470214846,""width_ms"":0.5251169932316099}",67.5,25,0.9326361739245571,441961996,100,False
CON-SEA-NOTCHING-059,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4194026947021484,""width_ms"":0.8251169932316098}",112.5,25,0.9914597033363218,2397860989,100,False
CON-SEA-NOTCHING-060,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.16940269470214844,""width_ms"":0.3251169932316099}",157.5,25,0.053743440360543356,3339528701,100,False
CON-SEA-NOTCHING-061,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3694026947021485,""width_ms"":0.62511699323161}",22.5,35,0.11256696977230807,1538703768,100,False
CON-SEA-NOTCHING-062,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.26940269470214845,""width_ms"":0.9251169932316099}",67.5,35,0.17139049918407276,2095704435,100,False
CON-SEA-NOTCHING-063,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.46940269470214846,""width_ms"":0.15845032656494323}",112.5,35,0.23021402859583748,1296929045,100,False
CON-SEA-NOTCHING-064,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.14440269470214845,""width_ms"":0.4584503265649432}",157.5,35,0.28903755800760217,1476196797,100,False
CON-SEA-NOTCHING-065,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.34440269470214846,""width_ms"":0.7584503265649433}",22.5,25,0.3478610874193669,2862843015,100,False
CON-SEA-NOTCHING-066,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.24440269470214845,""width_ms"":0.25845032656494327}",67.5,25,0.40668461683113155,2862136915,100,False
CON-SEA-NOTCHING-067,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.44440269470214844,""width_ms"":0.5584503265649433}",112.5,25,0.46550814624289627,4041585039,100,False
CON-SEA-NOTCHING-068,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.19440269470214844,""width_ms"":0.8584503265649431}",157.5,25,0.524331675654661,713777591,100,False
CON-SEA-NOTCHING-069,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3944026947021485,""width_ms"":0.35845032656494324}",22.5,35,0.5831552050664257,3531337678,100,False
CON-SEA-NOTCHING-070,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.2944026947021484,""width_ms"":0.6584503265649432}",67.5,35,0.6419787344781904,1807377198,100,False
CON-SEA-NOTCHING-071,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4944026947021485,""width_ms"":0.9584503265649431}",112.5,35,0.7008022638899551,3866968769,100,False
CON-SEA-NOTCHING-072,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.10377769470214844,""width_ms"":0.19178365989827656}",157.5,35,0.7596257933017198,3351908966,100,False
CON-SEA-NOTCHING-073,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.30377769470214844,""width_ms"":0.49178365989827655}",22.5,25,0.8184493227134845,806125273,100,False
CON-SEA-NOTCHING-074,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.20377769470214846,""width_ms"":0.7917836598982766}",67.5,25,0.8772728521252492,2641411190,100,False
CON-SEA-NOTCHING-075,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4037776947021484,""width_ms"":0.2917836598982766}",112.5,25,0.9360963815370139,3086712667,100,False
CON-SEA-NOTCHING-076,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.15377769470214844,""width_ms"":0.5917836598982766}",157.5,25,0.9949199109487786,3204436541,100,False
CON-SEA-NOTCHING-077,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3537776947021485,""width_ms"":0.8917836598982765}",22.5,35,0.0572036479730001,2843482435,100,False
CON-SEA-NOTCHING-078,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.25377769470214845,""width_ms"":0.39178365989827657}",67.5,35,0.11602717738476481,62549394,100,False
CON-SEA-NOTCHING-079,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.45377769470214846,""width_ms"":0.6917836598982766}",112.5,35,0.1748507067965295,935813371,100,False
CON-SEA-NOTCHING-080,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.12877769470214845,""width_ms"":0.9917836598982765}",157.5,35,0.23367423620829422,2405643137,100,False
CON-SEA-NOTCHING-081,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.32877769470214846,""width_ms"":0.10659847471309139}",22.5,25,0.2924977656200589,3288502487,100,False
CON-SEA-NOTCHING-082,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.22877769470214845,""width_ms"":0.4065984747130914}",67.5,25,0.35132129503182363,2162421847,100,False
CON-SEA-NOTCHING-083,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.42877769470214844,""width_ms"":0.7065984747130913}",112.5,25,0.4101448244435883,2643847277,100,False
CON-SEA-NOTCHING-084,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.17877769470214844,""width_ms"":0.20659847471309137}",157.5,25,0.468968353855353,2644086228,100,False
CON-SEA-NOTCHING-085,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3787776947021485,""width_ms"":0.5065984747130914}",22.5,35,0.5277918832671177,1083202353,100,False
CON-SEA-NOTCHING-086,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.2787776947021484,""width_ms"":0.8065984747130913}",67.5,35,0.5866154126788824,3491527770,100,False
CON-SEA-NOTCHING-087,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4787776947021485,""width_ms"":0.30659847471309143}",112.5,35,0.6454389420906471,494969144,100,False
CON-SEA-NOTCHING-088,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.11627769470214844,""width_ms"":0.6065984747130914}",157.5,35,0.7042624715024118,825411314,100,False
CON-SEA-NOTCHING-089,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.31627769470214845,""width_ms"":0.9065984747130913}",22.5,25,0.7630860009141764,2325715452,100,False
CON-SEA-NOTCHING-090,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.21627769470214844,""width_ms"":0.13993180804642474}",67.5,25,0.8219095303259412,1955259359,100,False
CON-SEA-NOTCHING-091,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4162776947021485,""width_ms"":0.43993180804642473}",112.5,25,0.8807330597377059,845230089,100,False
CON-SEA-NOTCHING-092,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.16627769470214843,""width_ms"":0.7399318080464248}",157.5,25,0.9395565891494706,12254879,100,False
CON-SEA-NOTCHING-093,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.36627769470214844,""width_ms"":0.23993180804642472}",22.5,35,0.9983801185612353,2377685086,100,False
CON-SEA-NOTCHING-094,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.26627769470214846,""width_ms"":0.5399318080464247}",67.5,35,0.002043867797954301,1043100983,100,False
CON-SEA-NOTCHING-095,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.4662776947021484,""width_ms"":0.8399318080464245}",112.5,35,0.060867397209719,1457745695,100,False
CON-SEA-NOTCHING-096,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.14127769470214846,""width_ms"":0.33993180804642475}",157.5,35,0.11969092662148371,2414720425,100,False
CON-SEA-NOTCHING-097,confirmation,sealed_confirmation,notching,"{""depth_pu"":0.3412776947021484,""width_ms"":0.6399318080464247}",22.5,25,0.17851445603324842,2645226400,100,False
CON-SEA-OSCILLATORY-TRANSIENT-001,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.3395455360412598,""frequency_hz"":2233.7871936865995,""support_ms"":13.803212114347051,""time_constant_ms"":6.790912768000001}",22.5,25,0.8919278490721249,704028931,100,False
CON-SEA-OSCILLATORY-TRANSIENT-002,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.6895455360412598,""frequency_hz"":733.7871936865993,""support_ms"":16.517497828632763,""time_constant_ms"":8.690912768}",67.5,25,0.9507513784838896,1067164480,100,False
CON-SEA-OSCILLATORY-TRANSIENT-003,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.2520455360412598,""frequency_hz"":1633.787193686599,""support_ms"":19.23178354291848,""time_constant_ms"":1.470912768}",112.5,25,0.013035115508111029,3873456249,100,False
CON-SEA-OSCILLATORY-TRANSIENT-004,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.6020455360412598,""frequency_hz"":2533.787193686599,""support_ms"":3.3338243592450114,""time_constant_ms"":3.370912768000001}",157.5,25,0.07185864491987574,3301489422,100,False
CON-SEA-OSCILLATORY-TRANSIENT-005,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.42704553604125983,""frequency_hz"":1033.787193686599,""support_ms"":6.048110073530724,""time_constant_ms"":5.270912768}",22.5,35,0.13068217433164042,207359099,100,False
CON-SEA-OSCILLATORY-TRANSIENT-006,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.7770455360412598,""frequency_hz"":1933.7871936865995,""support_ms"":8.76239578781644,""time_constant_ms"":7.170912768}",67.5,35,0.1895057037434051,4134284365,100,False
CON-SEA-OSCILLATORY-TRANSIENT-007,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.1426705360412598,""frequency_hz"":2833.787193686599,""support_ms"":11.476681502102153,""time_constant_ms"":9.070912768}",112.5,35,0.24832923315516983,1874659191,100,False
CON-SEA-OSCILLATORY-TRANSIENT-008,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.49267053604125977,""frequency_hz"":533.7871936865993,""support_ms"":14.190967216387868,""time_constant_ms"":1.8509127680000002}",157.5,35,0.3071527625669346,1512588494,100,False
CON-SEA-OSCILLATORY-TRANSIENT-009,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.31767053604125983,""frequency_hz"":1433.787193686599,""support_ms"":16.905252930673583,""time_constant_ms"":3.7509127680000005}",22.5,25,0.36597629197869924,1430545778,100,False
CON-SEA-OSCILLATORY-TRANSIENT-010,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.6676705360412598,""frequency_hz"":2333.7871936865995,""support_ms"":19.619538644959295,""time_constant_ms"":5.6509127679999995}",67.5,25,0.42479982139046396,2728973102,100,False
CON-SEA-OSCILLATORY-TRANSIENT-011,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.23017053604125978,""frequency_hz"":833.7871936865993,""support_ms"":1.062687333005944,""time_constant_ms"":7.550912768000001}",112.5,25,0.4836233508022287,2795742958,100,False
CON-SEA-OSCILLATORY-TRANSIENT-012,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.5801705360412598,""frequency_hz"":1733.787193686599,""support_ms"":3.7769730472916576,""time_constant_ms"":9.450912768}",157.5,25,0.5424468802139935,4187808921,100,False
CON-SEA-OSCILLATORY-TRANSIENT-013,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.40517053604125985,""frequency_hz"":2633.787193686599,""support_ms"":6.491258761577371,""time_constant_ms"":2.2309127679999996}",22.5,35,0.6012704096257582,559693309,100,False
CON-SEA-OSCILLATORY-TRANSIENT-014,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.7551705360412598,""frequency_hz"":1133.787193686599,""support_ms"":9.205544475863086,""time_constant_ms"":4.130912768}",67.5,35,0.6600939390375229,2200190639,100,False
CON-SEA-OSCILLATORY-TRANSIENT-015,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.1864205360412598,""frequency_hz"":2033.7871936865993,""support_ms"":11.9198301901488,""time_constant_ms"":6.030912768}",112.5,35,0.7189174684492875,1127033778,100,False
CON-SEA-OSCILLATORY-TRANSIENT-016,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.5364205360412598,""frequency_hz"":2933.787193686599,""support_ms"":14.634115904434514,""time_constant_ms"":7.930912768000001}",157.5,35,0.7777409978610522,2558387192,100,False
CON-SEA-OSCILLATORY-TRANSIENT-017,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.3614205360412598,""frequency_hz"":367.1205270199326,""support_ms"":17.348401618720228,""time_constant_ms"":9.830912768000001}",22.5,25,0.8365645272728169,3114568844,100,False
CON-SEA-OSCILLATORY-TRANSIENT-018,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.7114205360412598,""frequency_hz"":1267.1205270199325,""support_ms"":1.4504424350467606,""time_constant_ms"":0.7869127680000001}",67.5,25,0.8953880566845817,3860981753,100,False
CON-SEA-OSCILLATORY-TRANSIENT-019,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.27392053604125977,""frequency_hz"":2167.1205270199325,""support_ms"":4.164728149332474,""time_constant_ms"":2.686912768}",112.5,25,0.9542115860963464,3966545636,100,False
CON-SEA-OSCILLATORY-TRANSIENT-020,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.6239205360412597,""frequency_hz"":667.1205270199325,""support_ms"":6.879013863618188,""time_constant_ms"":4.586912768000001}",157.5,25,0.016495323120567777,3892953304,100,False
CON-SEA-OSCILLATORY-TRANSIENT-021,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.4489205360412598,""frequency_hz"":1567.1205270199325,""support_ms"":9.593299577903903,""time_constant_ms"":6.486912768000001}",22.5,35,0.07531885253233249,1169454557,100,False
CON-SEA-OSCILLATORY-TRANSIENT-022,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.7989205360412598,""frequency_hz"":2467.1205270199325,""support_ms"":12.307585292189618,""time_constant_ms"":8.386912768}",67.5,35,0.13414238194409717,2341268029,100,False
CON-SEA-OSCILLATORY-TRANSIENT-023,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.10097131729125977,""frequency_hz"":967.1205270199325,""support_ms"":15.021871006475331,""time_constant_ms"":1.166912768}",112.5,35,0.19296591135586186,3748429268,100,False
CON-SEA-OSCILLATORY-TRANSIENT-024,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.45097131729125983,""frequency_hz"":1867.1205270199328,""support_ms"":17.736156720761045,""time_constant_ms"":3.066912768000001}",157.5,35,0.2517894407676266,1173576354,100,False
CON-SEA-OSCILLATORY-TRANSIENT-025,confirmation,sealed_confirmation,oscillatory_transient,"{""amplitude_pu"":0.2759713172912598,""frequency_hz"":2767.1205270199325,""support_ms"":1.8381975370875767,""time_constant_ms"":4.966912768000001}",22.5,25,0.3106129701793913,3771465979,100,False
